4.38164000E+00	4.38836370E+00	4.38881110E+00	4.38130000E+00	9.31218110E-03	-2.62116200E-03
4.28719000E+00	4.29358460E+00	4.29396770E+00	4.28688000E+00	8.78404330E-03	-2.20919080E-03
4.19476000E+00	4.20089550E+00	4.20128630E+00	4.19451000E+00	8.24830350E-03	-1.83560380E-03
4.10454000E+00	4.11036390E+00	4.11068510E+00	4.10431000E+00	7.82649500E-03	-1.47771620E-03
4.01630000E+00	4.02190430E+00	4.02221950E+00	4.01613000E+00	7.31544850E-03	-1.19448470E-03
3.93021000E+00	3.93553650E+00	3.93581710E+00	3.93007000E+00	6.89845530E-03	-8.64064880E-04
3.84605000E+00	3.85116670E+00	3.85143450E+00	3.84595000E+00	6.49199380E-03	-5.95422680E-04
3.76393000E+00	3.76880740E+00	3.76904430E+00	3.76383000E+00	6.15360370E-03	-3.23641990E-04
3.68368000E+00	3.68836370E+00	3.68859110E+00	3.68363000E+00	5.81233070E-03	-1.32601430E-04
3.60540000E+00	3.60987740E+00	3.61009550E+00	3.60538000E+00	5.49936680E-03	9.30699180E-05
3.52899000E+00	3.53327760E+00	3.53346790E+00	3.52898000E+00	5.20911970E-03	2.64874090E-04
3.45446000E+00	3.45856150E+00	3.45872640E+00	3.45446000E+00	4.93852420E-03	4.22536080E-04
3.38168000E+00	3.38562290E+00	3.38578360E+00	3.38171000E+00	4.66475320E-03	5.29600400E-04
3.31069000E+00	3.31446630E+00	3.31459440E+00	3.31072000E+00	4.41302510E-03	6.68922810E-04
3.24134000E+00	3.24496640E+00	3.24509340E+00	3.24139000E+00	4.20236710E-03	7.44441720E-04
3.17367000E+00	3.17715540E+00	3.17725260E+00	3.17372000E+00	3.99030740E-03	8.04090880E-04
3.10758000E+00	3.11092150E+00	3.11102960E+00	3.10766000E+00	3.77958630E-03	8.34395610E-04
3.04310000E+00	3.04630480E+00	3.04638450E+00	3.04316000E+00	3.58026860E-03	8.94030580E-04
2.98011000E+00	2.98319520E+00	2.98326810E+00	2.98019000E+00	3.39719740E-03	8.98651930E-04
2.91866000E+00	2.92161980E+00	2.92167690E+00	2.91873000E+00	3.20524310E-03	9.01005680E-04
2.85864000E+00	2.86148340E+00	2.86154520E+00	2.85873000E+00	3.00305620E-03	8.92752570E-04
2.80003000E+00	2.80277120E+00	2.80280850E+00	2.80011000E+00	2.82033790E-03	9.03182310E-04
2.74275000E+00	2.74537630E+00	2.74541990E+00	2.74284000E+00	2.65226480E-03	8.95887240E-04
2.68680000E+00	2.68933330E+00	2.68936350E+00	2.68688000E+00	2.50686050E-03	8.88701240E-04
2.63211000E+00	2.63454910E+00	2.63458610E+00	2.63221000E+00	2.35954970E-03	8.62022710E-04
